epic,gaia_source,[C/Fe],e_[C/Fe],f_[C/Fe],[O/Fe],e_[O/Fe],f_[O/Fe],[Mg/Fe],e_[Mg/Fe],f_[Mg/Fe],[Si/Fe],e_[Si/Fe],f_[Si/Fe],[Fe/H],e_[Fe/H],f_[Fe/H],ages,ruwe,[Si/H],[Mg/H],[C/H],[O/H],e_[Si/H],e_[Mg/H],e_[C/H],e_[O/H],[Mg/Si],e_[Mg/Si],[Si/Mg],e_[Si/Mg],[C/O],e_[C/O],[Fe/Si],A(Si),A(Mg),A(C),A(O),si_moles,mg_moles,fe_moles,c_moles,o_moles,[Mg/Si]_abs,[C/O]_abs,u_w_2,halo_flag
245968556,2434088159987339776,0.0312999999999999,0.0148,0,0.0901,0.0201,0,0.1496,0.0122,0,0.0486,0.0148,0,-0.1667,0.008,0,14.1,1.1313766,-0.1180999999999999,-0.0170999999999999,-0.1354,-0.0765999999999999,0.0206997342541806,0.0148172042880226,0.0214173969387406,0.0248860862001811,0.101,0.0586155380221803,-0.101,0.0586155380221803,-0.0588,0.0756013475313929,-0.0486,7.3919,7.5129,8.2546,8.583400000000001,24654715.760611013,32576168.296606313,19199945.679542907,179721485.65476596,383177500.3613852,1.3212956341865767,0.4690293284059365,82.4457652035567,0
231447005,4126047507877167616,0.0516,0.0127,0,0.1592,0.0139,0,0.1677,0.0127,0,0.0666,0.0151,0,-0.1444,0.0093,0,8.2,1.0201237,-0.0778,0.0232999999999999,-0.0928,0.0148,0.020873742057586,0.015542530674721,0.0187401059654959,0.0167235566487215,0.1010999999999999,0.0599240135933921,-0.1010999999999999,0.0599240135933921,-0.1076,0.0578342694895011,-0.0666,7.4322,7.5533,8.2972,8.6748,27052038.697193515,35751971.87450261,20211567.66960755,198243976.28726417,472933414.9186511,1.32159990877921,0.4191794659325645,73.58022900208995,0
212587659,3616752686780653568,0.075,0.0151,0,0.2948,0.0174,0,0.3188,0.0133,0,0.2177,0.0154,0,-0.3866,0.0086,0,7.8,1.0883553,-0.1689,-0.0678,-0.3116,-0.0917999999999999,0.0159715389128949,0.0126004378632255,0.0202467753782657,0.0153650284285432,0.1010999999999999,0.0468428151257343,-0.1010999999999999,0.0468428151257343,-0.2198,0.0585244485018789,-0.2177,7.3411,7.4622,8.0784,8.568200000000001,21933099.054806504,28986781.710077655,11571775.51435708,119784327.78258558,369998531.1728603,1.32159990877921,0.3237427116342343,101.41565954032936,0
210715873,47173962274211840,0.0718,0.0105,0,0.1479,0.0132,0,0.1773,0.0101,0,0.0762,0.0122,0,0.0112,0.0072,0,9.6,0.99671596,0.0874,0.1885,0.083,0.1591,0.0164300506883039,0.0120698312657808,0.0147208933075554,0.0153416336024882,0.1011,0.0469426680798324,-0.1011,0.0469426680798324,-0.0760999999999999,0.0489574438961076,-0.0762,7.5974,7.718500000000001,8.473,8.8191,39573093.39293611,52299796.618215635,28920113.962154873,297166603.17380315,659325693.1185157,1.321599908779213,0.4507129121091093,14.154380947254458,0
247405377,3409176440625955328,0.09,0.0105,0,0.1787,0.0126,0,0.1978,0.0104,0,0.0965,0.0123,0,-0.0433,0.0074,0,12.4,0.9955289,0.0532,0.1545,0.0467,0.1354,0.0160209451767653,0.0120538310827994,0.0143655817864154,0.0141374539078618,0.1013,0.0461647081011856,-0.1013,0.0461647081011856,-0.0887,0.0464093747205289,-0.0965,7.5632,7.6845,8.4367,8.7954,36576319.30094523,48361526.43020435,25509385.679684214,273337992.2053339,624309581.1356102,1.322208668190256,0.4378244391318422,28.093289234263757,0
206212160,2615667896814153728,0.1592,0.0134,0,0.2873,0.015,0,0.2978,0.0124,0,0.1963,0.0142,0,-0.367,0.0082,0,10.2,0.94539535,-0.1707,-0.0691999999999999,-0.2077999999999999,-0.0797,0.0154010324077198,0.0121838749805364,0.0157091994508014,0.0138549163091995,0.1015,0.0452174370253176,-0.1015,0.0452174370253176,-0.1281,0.0482300978138438,-0.1963,7.3393,7.4608,8.1822,8.5803,21842382.091375664,28893489.81559081,12105981.335504828,152124792.90080404,380452112.58004,1.3228177080099353,0.3998526696807337,189.03339413976568,0
205145046,4130797638608849920,0.0245,0.0141,0,0.1077,0.0174,0,0.116,0.0131,0,0.0144,0.0161,0,-0.044,0.0094,0,9.2,1.0659548,-0.0295999999999999,0.072,-0.0194999999999999,0.0637,0.0243568208331192,0.0172545361103446,0.0214011004360732,0.0217280758634374,0.1016,0.0687302842656012,-0.1016,0.0687302842656012,-0.0832,0.0702238013841443,-0.0144,7.4804,7.602,8.3705,8.723700000000001,30227344.80038649,39994474.97610978,25468302.525850445,234692926.2686464,529297691.6874761,1.323122333113374,0.4434044016334401,47.37470738695913,0
212446522,6302138867861362688,0.0109999999999999,0.0141,0,0.1019,0.0168,0,0.1187,0.0133,0,0.017,0.0163,0,-0.0718,0.0096,0,8.9,0.8818945,-0.0548,0.0469,-0.0608,0.0301,0.0245665849424285,0.017472659086871,0.0220344589345583,0.0214379127238274,0.1017,0.0694148604651869,-0.1017,0.0694148604651869,-0.0909,0.0707872288215954,-0.017,7.4552,7.5769,8.3292,8.6901,28523315.122990083,37748526.172405906,23889111.638836782,213402744.2848977,489891608.0940632,1.3234270283674077,0.4356121655464705,12.667142534920808,0
248895241,3884712363483700736,0.0599,0.0273,0,0.3241,0.0338,0,0.3035,0.0211,0,0.2017,0.0268,0,-0.3501,0.0141,0,11.6,0.99358964,-0.1484,-0.0466,-0.2902,-0.026,0.0280946315061507,0.0206845691135568,0.0370954899909748,0.0270804873096178,0.1018,0.0803321654985087,-0.1018,0.0803321654985087,-0.2642,0.1057543059732204,-0.2017,7.3616,7.4834,8.0998,8.634,22993230.87021225,30436870.744812146,12586355.66876438,125834578.86902854,430526610.49171096,1.3237317937881945,0.2922806065931928,41.24146699621632,0
228978085,3683458446626071040,0.0809,0.014,0,0.3063,0.0145,0,0.3237,0.0132,0,0.2219,0.0149,0,-0.4955,0.0087,0,3.9,1.0006605,-0.2736,-0.1718,-0.4145999999999999,-0.1891999999999999,0.0155563892025164,0.0125445791630511,0.0188879313976722,0.0135081016962374,0.1018,0.0460152900072177,-0.1018,0.0460152900072177,-0.2254,0.0534687212597181,-0.2219,7.2364,7.3582,7.9754,8.4708,17234552.051091608,22813924.501727503,9005337.627506489,94493078.90343,295665056.5082946,1.3237317937881947,0.3195950174814759,82.05174099310752,0
246185903,2633621998278388736,0.0458999999999999,0.041,0,0.3278,0.0477,0,0.3302,0.0304,0,0.2283,0.0382,0,-0.5272,0.0187,0,10.9,1.2010815,-0.2989,-0.197,-0.4813,-0.1994,0.0375643712166692,0.0277510804482107,0.0564078320966536,0.0373671286554242,0.1018999999999999,0.1075384757054045,-0.1018999999999999,0.1075384757054045,-0.2819,0.1557975054462639,-0.2283,7.2111,7.333,7.9087,8.4606,16259230.95279554,21527817.347243737,8371436.744351564,81040105.92399348,288801869.35140514,1.3240366293918926,0.2806079687295458,50.3703444498844,0
210784565,57204055237378048,0.079,0.0224,0,0.3735,0.0274,0,0.3256,0.0171,0,0.2237,0.0203,0,-0.5046,0.0105,0,7.3,1.0938067,-0.2809,-0.179,-0.4256,-0.1311,0.020406000515177,0.0156883888555995,0.0289153427691068,0.0197497242109181,0.1018999999999999,0.0592677710566258,-0.1018999999999999,0.0592677710566258,-0.2945,0.080628253305389,-0.2237,7.2291,7.351,7.9644,8.5289,16947279.810629882,22438819.237827662,8818607.22821754,92129772.76685564,337987002.86198914,1.3240366293918926,0.2725837738928534,128.12107164709482,0
235032202,4112554232488644096,0.0324999999999999,0.0172,0,0.3832,0.0186,0,0.3733,0.0145,0,0.2714,0.0161,0,-0.6488,0.0088,0,7.7,0.8596281,-0.3774,-0.2755,-0.6163000000000001,-0.2656,0.0152327580360927,0.0124848114853607,0.0246495191946266,0.0141683935451455,0.1019,0.0453502557631871,-0.1019,0.0453502557631871,-0.3507,0.0654656233093523,-0.2714,7.1326,7.2545,7.773700000000001,8.394400000000001,13570629.69623986,17968010.80173495,6327031.548665006,59388177.78927789,247970489.87987044,1.3240366293918928,0.2394969571502179,69.57391034001179,0
212812720,3632820880989868544,0.0706999999999999,0.0158,0,0.3303,0.0159,0,0.3454,0.0144,0,0.2435,0.0159,0,-0.6463,0.0091,0,2.1,1.0356059,-0.4028,-0.3009,-0.5756,-0.316,0.0159456045471868,0.0130678131307427,0.0214011767123906,0.0140630399431228,0.1018999999999999,0.0474706855783217,-0.1018999999999999,0.0474706855783217,-0.2596,0.0589650393417855,-0.2435,7.1072,7.2291,7.814400000000001,8.344,12799706.167051794,16947279.810629882,6363557.90040944,65222884.24656408,220800473.3018897,1.3240366293918928,0.295392864296029,58.866520196118266,0
248143343,148598313595319808,0.0678,0.0168,0,0.2338,0.0201,0,0.2639,0.0148,0,0.162,0.018,0,-0.224,0.0101,0,7.1,1.062334,-0.062,0.0399,-0.1562,0.0098,0.0205382937135981,0.0154025917320049,0.0230631783208376,0.019710934248241,0.1019,0.0591124020582793,-0.1019,0.0591124020582793,-0.166,0.0698572260607657,-0.162,7.448,7.5699,8.2338,8.6698,28054336.379517104,37144968.979762256,16826740.61070467,171316818.27158123,467519790.8845077,1.3240366293918953,0.3664375746478333,44.26797713923689,0
210683150,49874504568226304,-0.1354,0.0122,0,0.0891,0.0166,0,0.1077,0.0106,0,0.0058,0.0128,0,-0.0552,0.0071,0,13.9,1.3882717,-0.0494,0.0525,-0.1906,0.0339,0.0195559108254404,0.0138862040877472,0.0250665384650814,0.0207585953497439,0.1019,0.0552265476213735,-0.1019,0.0552265476213735,-0.2244999999999999,0.0749402356665413,-0.0058,7.4606,7.5825,8.1994,8.6939,28880186.935140513,38238425.3658113,24819898.43507096,158270509.34310418,494196880.84783703,1.3240366293918957,0.3202580094629039,17.839983183848577,0
201553565,3796354891816800256,0.074,0.0139,0,0.214,0.0179,0,0.1963,0.0117,0,0.0943,0.0138,0,-0.2556,0.0075,0,9.1,0.97513515,-0.1613,-0.0592999999999999,-0.1815999999999999,-0.0416,0.0176917525215144,0.0131006646465865,0.0185002250673168,0.0174690392816121,0.102,0.0506895959398378,-0.102,0.0506895959398378,-0.1399999999999999,0.0585882657922187,-0.0943,7.3487,7.4707,8.208400000000001,8.6184,22320298.5857428,29559698.49504591,15645880.18040553,161584612.09490043,415336405.4890733,1.3243415351946644,0.389045144994282,98.01036526816948,0
212572805,3613867503845732864,0.1032,0.0245,0,0.2475,0.0304,0,0.2798,0.0204,0,0.1778,0.0265,0,-0.1618,0.0146,0,8.5,1.1055654,0.016,0.118,-0.0586,0.0857,0.029286286389899,0.021259028755195,0.0314628347841784,0.028783210709728,0.1019999999999999,0.0833279068544614,-0.1019999999999999,0.0833279068544614,-0.1442999999999999,0.0981879952270136,-0.1778,7.526,7.648000000000001,8.3314,8.7457,33573761.424295455,44463126.74691093,19417798.944097463,214486518.54918033,556800991.5578619,1.3243415351946668,0.3852121705981036,118.36975965169484,0
211640755,651812006438437760,-0.0706,0.0156,0,0.1473,0.0216,0,0.1282,0.0121,0,0.026,0.0142,0,-0.2893,0.0074,0,4.5,0.93468326,-0.2633,-0.1611,-0.3599,-0.142,0.0206661089545543,0.0149538386839757,0.0274934456772426,0.0233996576747832,0.1021999999999999,0.0587364747784227,-0.1021999999999999,0.0587364747784227,-0.2178999999999999,0.0831304504602482,-0.026,7.2467,7.3689,8.030100000000001,8.518,17648183.06232154,23382987.634799123,14477714.229790837,107176606.00831294,329609712.1774583,1.324951557462097,0.3251621601204828,18.37153504745861,0
211744558,631730629147351424,0.1296,0.0115,0,0.2985,0.0117,0,0.3146,0.012,0,0.2123,0.0136,0,-0.3186,0.0085,0,2.9,0.97931623,-0.1063,-0.004,-0.189,-0.0201,0.0147332769706365,0.0119432030052957,0.0149598161080064,0.0120130930390524,0.1023,0.0436708526886592,-0.1023,0.0436708526886592,-0.1689,0.0441778720272753,-0.2123,7.4037,7.526,8.201,8.6399,25333780.303853534,33573761.424295455,13533184.417059248,158854674.85977808,436415332.3262738,1.3252566739590983,0.3639988403088798,58.05137896725624,0
206002508,2599999340722375680,0.0897,0.0107,0,0.1862,0.0127,0,0.2126,0.0105,0,0.1103,0.0125,0,-0.0639,0.0075,0,13.7,1.2642708,0.0464,0.1487,0.0258,0.1223,0.0158726246124209,0.0119354116466292,0.0146256017037706,0.014094866357018,0.1023,0.0457278711418838,-0.1023,0.0457278711418838,-0.0965,0.0467698895550802,-0.1103,7.5564,7.6787,8.4158,8.7823,36008082.91734827,47719952.2026884,24327641.092246942,260495364.82448393,605759173.8749939,1.3252566739590983,0.4300312336305458,33.9813831384186,0
220269276,2559320399792228352,0.0699,0.0141,0,0.2722,0.0168,0,0.2922,0.0124,0,0.1899,0.0145,0,-0.3179,0.0081,0,6.0,1.0119572,-0.128,-0.0257,-0.248,-0.0457,0.0157518041783112,0.0122040274454782,0.0191185115490398,0.0152749256264602,0.1023,0.0458820122626319,-0.1023,0.0458820122626319,-0.2022999999999999,0.0563470771275124,-0.1899,7.382,7.504300000000001,8.142000000000001,8.6143,24099054.28686593,31937432.529771756,13555014.921730818,138675582.88718924,411433831.38708127,1.325256673959101,0.3370543992934839,26.19381606410185,0
220581816,2750032551351694848,0.0842999999999999,0.0147,0,0.1427,0.0191,0,0.184,0.012,0,0.0816,0.0141,0,-0.2921,0.0076,0,13.3,1.2551026,-0.2105,-0.1081,-0.2078,-0.1494,0.0184915099081536,0.0136456342468349,0.0190478065234326,0.0212443970176156,0.1023999999999999,0.0529163548621855,-0.1023999999999999,0.0529163548621855,-0.0584,0.065700114348307,-0.0816,7.2995,7.4219,8.1822,8.5106,19929665.061647184,26418003.902640592,14384673.207789231,152124792.90080404,324041027.0491817,1.3255618607198585,0.4694615193825908,83.10239106066685,0
204962183,4130645455029767168,0.0921,0.0077,0,0.0997,0.0088,0,0.1102,0.0087,0,0.0077999999999999,0.0106,0,0.3296,0.0072,0,8.5,1.0940553,0.3374,0.4398,0.4217,0.4293,0.0166568688369942,0.0121111161648642,0.0115146762140693,0.0123967362408379,0.1024,0.0474204200920367,-0.1024,0.0474204200920367,-0.0075999999999999,0.0389584086700811,-0.0077999999999999,7.8474,7.9698,8.8117,9.0893,70372017.17220563,93282462.0253989,60200486.368445955,648186527.4740794,1228287409.057814,1.325561860719861,0.5277156817648125,28.329011631188266,0
206405648,2620588834119370752,0.0326,0.0145,0,0.1278,0.0192,0,0.1509,0.0128,0,0.0485,0.0159,0,-0.0264,0.009,0,1.5,0.8618963,0.0221,0.1245,0.0061999999999999,0.1013999999999999,0.0224023547906176,0.0158494071808753,0.0213916837458543,0.0225153958207939,0.1023999999999999,0.063187785304989,-0.1023999999999999,0.063187785304989,-0.0951999999999999,0.071511753468204,-0.0485,7.5321,7.6545,8.3962,8.7614,34048658.06080549,45133602.53409563,26521617.05507884,249000374.3388201,577297929.6482345,1.3255618607198612,0.4313204006994166,41.815183845105835,0
246102317,2442445101193672192,0.0786999999999999,0.023,0,0.3999,0.0276,0,0.3537,0.0171,0,0.2512,0.0199,0,-0.5994,0.0101,0,11.5,1.0055242,-0.3482,-0.2457,-0.5207,-0.1995,0.0190058432136146,0.0148792699090528,0.0294672776734169,0.0187992324209814,0.1025,0.0555784494060541,-0.1025,0.0555784494060541,-0.3212,0.0804828952322816,-0.2512,7.1617999999999995,7.2843,7.869300000000001,8.4605,14514430.494302591,19244206.12541697,7089245.235633984,74011635.27822235,288735377.9188884,1.3258671177605608,0.2563303319865905,65.74693909224976,0
201436237,3697988527146889216,0.0994,0.0107,0,0.2069,0.0128,0,0.2282,0.0105,0,0.1257,0.0124,0,-0.0543,0.0075,0,12.1,1.0441978,0.0714,0.1739,0.0451,0.1526,0.0153504922347739,0.0116823934162648,0.0143882100914476,0.0137026676479964,0.1025,0.0444175723603575,-0.1025,0.0444175723603575,-0.1075,0.0457504415463591,-0.1257,7.5814,7.7039,8.4351,8.8126,38141695.96669381,50570820.497859925,24871386.702228457,272332830.54053444,649531174.4387617,1.3258671177605608,0.4192759966846059,92.64863733482538,0
211398587,601952929393444992,0.0400999999999999,0.0135,0,0.1821,0.0158,0,0.1921,0.0121,0,0.0895,0.014,0,-0.3162,0.0079,0,11.8,1.1860288,-0.2266999999999999,-0.1240999999999999,-0.2761,-0.1340999999999999,0.0182362307055188,0.013719378588374,0.0194364931841974,0.016942186096892,0.1026,0.0525464578680969,-0.1026,0.0525464578680969,-0.142,0.0593698665866439,-0.0895,7.2833,7.4059,8.113900000000001,8.5259,19199945.67954287,25462438.907576326,13608178.58362455,129987023.73886068,335660316.6999334,1.3261724450973842,0.387257644921618,71.51346726316659,0
248760946,3869579406993517568,0.0276,0.016,0,0.2107,0.0216,0,0.2568,0.0127,0,0.1542,0.0151,0,-0.2636,0.008,0,11.3,0.9804174,-0.1094,-0.0068,-0.236,-0.0529,0.0172422063353755,0.012918438608835,0.023091849985098,0.0207847882879687,0.1025999999999999,0.0496088062953517,-0.1025999999999999,0.0496088062953517,-0.1830999999999999,0.0715374672566966,-0.1542,7.4006,7.5232,8.154,8.6071,25153591.291632704,33357999.666204818,15360310.683850272,142560759.3602188,404669059.4650882,1.3261724450973844,0.3522897439914549,102.02530078367816,0
211330653,598390481655268864,0.0993,0.0202,0,0.3054,0.0226,0,0.3419,0.0176,0,0.2393,0.0213,0,-0.3825,0.012,0,7.7,0.9924108,-0.1432,-0.0406,-0.2832,-0.0771,0.0213938191342305,0.0166591907444683,0.0261072937378404,0.0201115624883407,0.1025999999999999,0.0624346333672102,-0.1025999999999999,0.0624346333672102,-0.2061,0.0758828692956367,-0.2393,7.3668,7.4894,8.1068,8.5829,23270193.788481615,30860289.79436063,11681537.298613245,127879226.2935846,382736604.8098141,1.3261724450973844,0.3341180976330424,104.08567096387476,0
212379740,6300972973219014656,0.0817999999999999,0.0255,0,0.358,0.028,0,0.2861,0.0204,0,0.1835,0.0244,0,-0.5706,0.013,0,3.3,1.3961835,-0.3871,-0.2845,-0.4888,-0.2126,0.0264814275770776,0.0200239364408059,0.0331300712923655,0.0219729109637087,0.1026,0.0764452715323403,-0.1026,0.0764452715323403,-0.2762,0.0915378343960288,-0.1835,7.1229,7.2455,7.9012,8.4474,13270888.490464993,17599486.638014697,7575302.849884089,79652607.9783779,280156046.42568934,1.3261724450973844,0.2843151486273759,37.84948216290415,0
246379003,2650529566535934976,0.0882,0.0106,0,0.1723,0.0126,0,0.1968,0.0104,0,0.0942,0.0124,0,-0.0573,0.0075,0,11.1,1.1161565,0.0369,0.1395,0.0309,0.115,0.016237062978175,0.012132713366119,0.014561854834102,0.0143421762955265,0.1026,0.0466718121819047,-0.1026,0.0466718121819047,-0.0841,0.0470621376905962,-0.0942,7.5469,7.6695,8.420900000000001,8.775,35228974.399145566,46719695.11718804,24700173.280466076,263572441.7972907,595662143.5290109,1.3261724450973844,0.442486474355666,31.14546837021399,0
220430656,2552882797866592256,0.1124,0.0185,0,0.2943,0.0221,0,0.2857,0.0161,0,0.1831,0.0198,0,-0.252,0.0111,0,4.5,0.9042713,-0.0688999999999999,0.0337,-0.1396,0.0423,0.0217795618800766,0.0163693031795651,0.0234035148150774,0.0196303387464575,0.1026,0.0627344961397701,-0.1026,0.0627344961397701,-0.1819,0.0703353894947335,-0.1831,7.4411,7.5637,8.2504,8.702300000000001,27612135.759494513,36618453.59452976,15776112.6969935,177991802.0395339,503848534.8423055,1.3261724450973844,0.3532645025855673,25.667757985457165,0
206086531,2601494646471784448,0.0497,0.0254,0,0.1595,0.0352,0,0.2034,0.018,0,0.1007,0.0225,0,-0.326,0.0112,0,11.7,0.97591954,-0.2253,-0.1226,-0.2763,-0.1665,0.0280737536015043,0.0197417863587506,0.0345478118500509,0.0369137415268522,0.1026999999999999,0.0790251018036758,-0.1026999999999999,0.0790251018036758,-0.1097999999999999,0.1164155602767676,-0.1007,7.2847,7.4074,8.113700000000001,8.493500000000001,19261938.859249476,25550535.105132613,13304544.179780928,129927176.28367557,311530089.5973764,1.3264778427465205,0.4170614031267231,29.660082602717072,0
220471226,2555998504582068736,0.0773,0.041,0,0.3454,0.0443,0,0.3458,0.0322,0,0.2430999999999999,0.0391,0,-0.6024,0.019,0,12.1,0.9785455,-0.3593,-0.2566,-0.5251,-0.257,0.037412963041351,0.0282842051505375,0.0530268831432634,0.0345463005377464,0.1027,0.1079940899545342,-0.1027,0.1079940899545342,-0.2680999999999999,0.1457246641626061,-0.2430999999999999,7.1507,7.2734,7.8649,8.403,14148161.219713168,18767222.37355514,7040443.214699753,73265581.34796403,252929799.64461473,1.326477842746523,0.2896676526487098,45.62442876354727,0
211682125,652690241351445632,-0.0011999999999999,0.0333,0,0.2807,0.0417,0,0.1197,0.0232,0,0.0169,0.029,0,-0.5205,0.0144,0,9.5,1.0183136,-0.5035999999999999,-0.4007999999999999,-0.5216999999999999,-0.2397999999999999,0.0427402177436141,0.0292044998076684,0.050280802369158,0.0346551868424467,0.1028,0.1191936241893796,-0.1028,0.1191936241893796,-0.2819,0.1406112582625327,-0.0169,7.0064,7.1292,7.8683,8.4202,10148456.628180956,13464802.883878477,8501586.931874368,73841413.24069393,263147955.40201992,1.32678331072416,0.2806079687295458,55.06284500459452,0
210694478,3314463787454005248,0.0237999999999999,0.0255,0,0.1613,0.0325,0,0.1730999999999999,0.0184,0,0.0702999999999999,0.0222,0,-0.4985,0.0112,0,4.5,1.0825061,-0.4282,-0.3254,-0.4747,-0.3372,0.0294538171924364,0.021046851810887,0.0365834991181561,0.0342257467767071,0.1028,0.0833554032800085,-0.1028,0.0833554032800085,-0.1375,0.1153536336074988,-0.0702999999999999,7.081799999999999,7.2046,7.9153,8.3228,12072577.443348728,16017694.269260071,8943345.319325589,82281083.12679318,210280983.70377445,1.3267833107241624,0.3912911271268523,31.64924327689368,0
220172066,2533054132156244480,0.1172,0.02,0,0.3247,0.0244,0,0.2907,0.0159,0,0.1879,0.019,0,-0.4328,0.0101,0,7.6,1.1813225,-0.2449,-0.1421,-0.3156,-0.1081,0.0204518641774386,0.0154908640215416,0.0242344513946153,0.0194886570673318,0.1028,0.0590758088406187,-0.1028,0.0590758088406187,-0.2074999999999999,0.0716069309060735,-0.1879,7.2651,7.3879,8.0744,8.5519,18411959.036876455,24428679.967864607,10403991.770513518,118686138.46449216,356369066.968236,1.326783310724163,0.3330427623087469,80.92659451626517,0
211487211,602333295993404032,0.0714,0.019,0,0.3315,0.0227,0,0.2761,0.0145,0,0.1732,0.0163,0,-0.633,0.0084,0,7.8,1.1388835,-0.4598,-0.3569,-0.5616,-0.3015,0.017878244982338,0.0139022101997382,0.0247261886131453,0.0174236642180802,0.1028999999999999,0.0521474825355007,-0.1028999999999999,0.0521474825355007,-0.2601,0.0696496205680772,-0.1732,7.0502,7.1731,7.8284,8.3585,11225352.818901682,14897040.552577108,6561452.663029057,67359677.62229432,228296892.4679175,1.3270888490464992,0.2950529763858278,102.8654349137746,0
212526274,3612806951865552896,0.1773,0.013,0,0.2635,0.0163,0,0.2724,0.0114,0,0.1695,0.0135,0,-0.2092,0.0075,0,2.4,1.2846763,-0.0396999999999999,0.0631999999999999,-0.0318999999999999,0.0543,0.0151669618363419,0.0115500675026096,0.014550468311743,0.0148520305672748,0.1028999999999999,0.0438967657267646,-0.1028999999999999,0.0438967657267646,-0.0862,0.0478748883390671,-0.1695,7.4703,7.5932,8.3581,8.7143,29532485.54055509,39192232.2454977,17410049.26352608,228086720.06219575,517964505.6050328,1.3270888490465018,0.4403520272026523,38.171996279995625,0
220527876,2577027695255297536,0.1942,0.0263,0,0.335,0.0338,0,0.3496,0.0189,0,0.2467,0.023,0,-0.4757,0.0115,0,8.6,1.0630307,-0.229,-0.1261,-0.2815,-0.1407,0.0220400199582645,0.016759129925612,0.0268496674914364,0.0253105314422836,0.1029,0.0637542077276668,-0.1029,0.0637542077276668,-0.1407999999999999,0.0849628204289215,-0.2467,7.281,7.4039,8.108500000000001,8.5193,19098532.58566237,25345449.627583783,9425404.555789752,128380777.04724789,330597831.070432,1.3270888490465018,0.3883291570049565,10.223042599930803,0
246059992,2436298315798263808,0.0843,0.0229,0,0.4368,0.0262,0,0.3608,0.0175,0,0.2578,0.0202,0,-0.6332,0.0105,0,6.5,0.87937355,-0.3754,-0.2724,-0.5488999999999999,-0.1963999999999999,0.0192182386156363,0.0152072709807213,0.0291645496338237,0.0173605885474776,0.103,0.0564298633281828,-0.103,0.0564298633281828,-0.3525,0.0781510063693131,-0.2578,7.1346,7.2576,7.841100000000001,8.4636,13633268.876863455,18096725.54788791,6558431.698067287,69358549.15927494,290803748.2735312,1.32739445772974,0.2385063795465112,52.72433309203635,0
212694620,3618832069427206144,0.0741,0.014,0,0.2784,0.0153,0,0.2967,0.0128,0,0.1936,0.0146,0,-0.4219,0.0083,0,7.3,1.0369427,-0.2283,-0.1251999999999999,-0.3478,-0.1435,0.0158366427183865,0.0124843866213103,0.0189445183460145,0.0142855195556875,0.1031,0.0464334517571899,-0.1031,0.0464334517571899,-0.2042999999999999,0.0546334518024651,-0.1936,7.2817,7.4048,8.042200000000001,8.5165,19129340.604823463,25398028.137728155,10668417.423402475,110204670.39630333,328473244.3030683,1.3277001367900805,0.3355057749988981,70.3767866558285,0
212181373,690205543731978240,0.0176,0.0213,0,0.1409,0.0282,0,0.1849,0.0161,0,0.0817999999999999,0.0198,0,-0.322,0.0102,0,5.2,1.2339586,-0.2402,-0.1371,-0.3044,-0.1811,0.0257662574698933,0.0182836164773005,0.0312221023871259,0.0311304050515065,0.1031,0.0727482312517634,-0.1031,0.0727482312517634,-0.1232999999999999,0.1015208121415927,-0.0817999999999999,7.2698,7.3929,8.085600000000001,8.4789,18612298.112679392,24711550.750182185,13427649.611378642,121786738.48912628,301231233.3777603,1.3277001367900805,0.404296517075967,48.20646118519799,0
212600838,3613970857938787840,0.1057,0.0358,0,0.4166,0.0433,0,0.2772,0.0252,0,0.1741,0.0316,0,-0.5501,0.0158,0,8.4,1.0012096,-0.376,-0.2729,-0.4444,-0.1335,0.0343783414571454,0.0248677581322325,0.0434643992983041,0.0286810172059789,0.1030999999999999,0.0976978946977514,-0.1030999999999999,0.0976978946977514,-0.3109,0.1199059940456443,-0.1741,7.1339999999999995,7.2571,7.945600000000001,8.5265,13614446.824659484,18075902.91142171,7941453.549446813,88226692.82177183,336124369.04705375,1.3277001367900831,0.2624822861606355,88.70971198239796,0
212512569,3621559240517052416,0.1285,0.0313,0,0.5126,0.0404,0,0.3185,0.0197,0,0.2153,0.0231,0,-0.7334,0.0108,0,7.9,0.94507015,-0.5181,-0.4149,-0.6049,-0.2208000000000001,0.022993736878542,0.0174060179851284,0.03528419196914,0.0209093718121724,0.1031999999999999,0.0664039910787628,-0.1031999999999999,0.0664039910787628,-0.3840999999999999,0.0944390063913012,-0.2153,6.991899999999999,7.1151,7.785100000000001,8.4392,9815219.132257558,13034668.782410134,5207148.940339912,60967726.44572447,274915989.6551036,1.328005886243732,0.2217685719998013,28.252116734857232,0
215079410,4073479169781757952,0.1076,0.0185,0,0.3043,0.0218,0,0.2985,0.0159,0,0.1953,0.0193,0,-0.3076,0.0108,0,9.6,0.8977502,-0.1122999999999999,-0.0090999999999999,-0.1999999999999999,-0.0032999999999999,0.0207856069795565,0.0158028274973387,0.0234657794098165,0.0189797645863452,0.1031999999999999,0.0601222038247822,-0.1031999999999999,0.0601222038247822,-0.1967,0.0694936152133853,-0.1953,7.3977,7.5209,8.190000000000001,8.6567,24986187.807178743,33181804.48272474,13880336.665672354,154881661.89124858,453628153.16924286,1.328005886243732,0.3414286807579692,89.44940581133001,0
